City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
525,Gazli,UZ,2021-12-10 17:55:20,40.1333,63.45,46.87,34,1,10.29,clear sky
526,Berlevag,NO,2021-12-10 17:55:21,70.8578,29.0864,28.35,59,0,11.5,clear sky
527,Opuwo,NA,2021-12-10 17:55:21,-18.0607,13.84,75.13,57,59,12.88,light rain
528,Praia,CV,2021-12-10 17:55:22,14.9215,-23.5087,75.74,64,53,20.71,broken clouds
529,Mamallapuram,IN,2021-12-10 17:55:22,12.6264,80.1722,81.05,81,8,9.06,clear sky
530,Shepsi,RU,2021-12-10 17:55:23,44.0361,39.1489,53.44,69,0,7.81,clear sky
531,Hunterville,NZ,2021-12-10 17:55:23,-39.9333,175.5667,62.69,87,97,3.65,overcast clouds
532,Kargil,IN,2021-12-10 17:55:24,34.5667,76.1,4.28,66,2,3.06,clear sky
533,Saint-Gaudens,FR,2021-12-10 17:55:24,43.0833,0.6667,45.52,97,100,13.27,overcast clouds
534,Sfantu Gheorghe,RO,2021-12-10 17:55:25,45.8667,25.7833,42.26,95,100,1.99,overcast clouds
535,Funadhoo,MV,2021-12-10 17:55:25,6.15,73.2667,82.74,75,51,15.61,broken clouds
536,Gunjur,GM,2021-12-10 17:55:26,13.2019,-16.7339,91.47,35,99,0.0,overcast clouds
537,Sanming,CN,2021-12-10 17:55:26,26.2486,117.6186,56.32,91,0,2.59,clear sky
538,Sola,VU,2021-12-10 17:55:27,-13.8833,167.55,82.26,76,44,9.26,scattered clouds
539,Faya,SA,2021-12-10 17:55:27,18.3851,42.4509,59.11,27,3,6.87,clear sky
540,Nueve De Julio,AR,2021-12-10 17:55:28,-35.4444,-60.8831,78.71,45,93,9.04,overcast clouds
541,Leh,IN,2021-12-10 17:52:50,34.1667,77.5833,5.97,60,0,5.48,clear sky
542,Honningsvag,NO,2021-12-10 17:55:29,70.9821,25.9704,29.95,80,75,12.66,broken clouds
543,Kosh-Agach,RU,2021-12-10 17:55:29,50.0,88.6667,-3.48,72,21,2.68,few clouds
544,Tura,IN,2021-12-10 17:55:29,25.5198,90.2201,60.67,54,0,2.53,clear sky
545,Maiduguri,NG,2021-12-10 17:55:30,11.8464,13.1603,74.43,21,49,10.04,scattered clouds
546,Chute-Aux-Outardes,CA,2021-12-10 17:55:31,49.1168,-68.399,16.11,79,75,3.44,broken clouds
547,Burns Lake,CA,2021-12-10 17:55:31,54.2331,-125.7533,24.22,76,88,8.81,overcast clouds
548,Hudson Bay,CA,2021-12-10 17:55:32,52.85,-102.3842,18.21,84,16,9.78,few clouds
549,Namatanai,PG,2021-12-10 17:56:32,-3.6667,152.4333,79.02,85,100,3.74,moderate rain
550,Airai,TL,2021-12-10 17:56:33,-8.9266,125.4092,62.04,89,99,0.92,overcast clouds
551,Nemours,FR,2021-12-10 17:56:33,48.2751,2.6908,43.99,74,12,13.96,few clouds
552,Abu Kamal,SY,2021-12-10 17:56:34,34.4506,40.9171,56.32,52,18,5.19,few clouds
553,Khaniotis,GR,2021-12-10 17:56:34,39.9991,23.58,55.51,59,19,24.07,few clouds
554,Sohag,EG,2021-12-10 17:54:01,26.557,31.6948,64.69,26,100,5.61,overcast clouds
555,Okato,NZ,2021-12-10 17:56:35,-39.2,173.8833,65.43,92,96,9.89,overcast clouds
556,Puerto Carreno,CO,2021-12-10 17:56:35,6.189,-67.4859,89.58,55,40,11.5,scattered clouds
557,Hambantota,LK,2021-12-10 17:56:36,6.1241,81.1185,78.84,82,99,14.63,overcast clouds
558,Zhigansk,RU,2021-12-10 17:56:37,66.7697,123.3711,-7.55,97,100,16.49,overcast clouds
559,North Battleford,CA,2021-12-10 17:56:37,52.7834,-108.2847,17.69,67,90,5.75,overcast clouds
560,Koslan,RU,2021-12-10 17:53:01,63.4564,48.8989,-0.67,99,69,5.06,broken clouds
561,Sarankhola,BD,2021-12-10 17:56:38,22.3082,89.7897,67.87,73,0,3.91,clear sky
562,Bontang,ID,2021-12-10 17:56:38,0.1333,117.5,75.47,95,96,5.91,moderate rain
563,Ayan,RU,2021-12-10 17:56:39,56.45,138.1667,8.73,64,45,8.41,scattered clouds
564,Homer,US,2021-12-10 17:52:11,59.6425,-151.5483,28.27,93,90,3.44,light snow
565,Assiniboia,CA,2021-12-10 17:56:40,49.6334,-105.9845,19.31,52,24,4.61,few clouds
566,Klaksvik,FO,2021-12-10 17:56:41,62.2266,-6.589,34.72,77,58,16.89,broken clouds
567,Masunga,BW,2021-12-10 17:56:41,-20.6246,27.4488,77.16,47,86,11.23,overcast clouds
568,Nome,US,2021-12-10 17:56:42,64.5011,-165.4064,-13.95,91,64,7.38,broken clouds
569,Amapa,BR,2021-12-10 17:56:42,1.0,-52.0,80.4,94,85,4.38,overcast clouds
570,Lensk,RU,2021-12-10 17:56:43,60.7253,114.9278,1.2,93,100,7.49,overcast clouds
571,Shache,CN,2021-12-10 17:56:43,38.4167,77.2406,28.33,46,0,4.52,clear sky
572,Bud,US,2021-12-10 17:56:44,39.447,-86.1758,57.85,91,59,9.04,broken clouds
573,Forest,US,2021-12-10 17:56:44,37.3638,-79.2897,56.32,72,100,1.01,overcast clouds
574,Kananga,CD,2021-12-10 17:56:45,-5.8958,22.4178,74.88,80,84,3.98,light rain
575,Progreso,MX,2021-12-10 17:56:45,21.2833,-89.6667,88.11,56,6,9.6,clear sky
576,Senneterre,CA,2021-12-10 17:56:46,48.3835,-77.2328,21.42,90,100,9.15,overcast clouds
577,Tuatapere,NZ,2021-12-10 17:56:46,-46.1333,167.6833,55.81,88,100,2.46,overcast clouds
578,Chippewa Falls,US,2021-12-10 17:56:47,44.9369,-91.3929,32.18,84,100,7.29,light snow
579,Impfondo,CG,2021-12-10 17:56:47,1.6381,18.0667,80.17,59,93,1.3,overcast clouds
580,Karatau,KZ,2021-12-10 17:56:48,43.1667,70.4667,34.38,44,62,3.71,broken clouds
581,Massaguet,TD,2021-12-10 17:56:48,12.4755,15.4365,82.89,12,53,9.84,broken clouds
582,Lompoc,US,2021-12-10 17:56:49,34.6391,-120.4579,59.56,69,75,5.99,broken clouds
583,Estacion Coahuila,MX,2021-12-10 17:56:49,32.1939,-115.0017,62.96,37,45,6.91,scattered clouds
584,Luganville,VU,2021-12-10 17:56:50,-15.5333,167.1667,78.96,86,87,1.66,overcast clouds
585,Luanda,AO,2021-12-10 17:56:50,-8.8368,13.2343,80.6,74,40,11.5,scattered clouds
586,Khandbari,NP,2021-12-10 17:56:51,27.3747,87.2039,52.92,68,13,3.71,few clouds
587,Silvia,CO,2021-12-10 17:56:51,2.611,-76.3785,60.39,88,91,1.32,light rain
588,Iskateley,RU,2021-12-10 17:56:52,67.6803,53.1512,17.92,91,80,11.9,broken clouds
589,Esperantina,BR,2021-12-10 17:56:53,-3.9017,-42.2336,91.17,46,97,6.08,overcast clouds
590,Shenjiamen,CN,2021-12-10 17:56:53,29.9576,122.298,55.62,72,0,4.81,clear sky
591,Tautira,PF,2021-12-10 17:56:54,-17.7333,-149.15,82.42,66,75,12.57,broken clouds
592,Tawang,IN,2021-12-10 17:56:54,27.5833,91.8667,31.64,72,26,4.61,scattered clouds
593,Senaki,GE,2021-12-10 17:56:55,42.2704,42.0675,48.29,73,0,8.41,clear sky
594,Ibra,OM,2021-12-10 17:56:56,22.6906,58.5334,63.39,55,19,0.43,few clouds
595,Jaciara,BR,2021-12-10 17:56:56,-15.9653,-54.9683,89.24,51,64,4.41,broken clouds
596,Dhidhdhoo,MV,2021-12-10 17:57:57,6.8833,73.1,82.09,75,32,3.89,scattered clouds
597,Linxia,CN,2021-12-10 17:57:57,35.6003,103.2064,30.69,55,99,3.31,overcast clouds
598,Dickson,US,2021-12-10 17:57:58,36.077,-87.3878,64.94,99,90,12.66,mist
599,Krasnoselkup,RU,2021-12-10 17:56:46,65.7,82.4667,2.7,95,100,17.92,light snow
600,Chepareria,KE,2021-12-10 17:57:59,1.3077,35.2039,68.4,54,99,4.9,overcast clouds
601,Igboho,NG,2021-12-10 17:58:00,8.8333,3.75,82.92,19,16,4.61,few clouds
602,Barcelos,PT,2021-12-10 17:58:00,41.5388,-8.6151,56.88,92,76,4.34,broken clouds
603,Wanaka,NZ,2021-12-10 17:58:01,-44.7,169.15,56.1,82,100,2.53,moderate rain
604,Imbituba,BR,2021-12-10 17:53:45,-28.24,-48.6703,76.89,57,4,11.25,clear sky
605,Bonthe,SL,2021-12-10 17:58:02,7.5264,-12.505,82.53,74,84,7.83,broken clouds
606,Kuandian,CN,2021-12-10 17:58:02,40.7286,124.7847,29.48,78,60,4.03,broken clouds
607,La Union,PE,2021-12-10 17:58:03,-5.4,-80.75,84.2,47,81,8.84,broken clouds
608,Manggar,ID,2021-12-10 17:58:03,-2.8833,108.2667,78.21,89,100,6.91,overcast clouds
609,Bengkulu,ID,2021-12-10 17:58:00,-3.8004,102.2655,75.58,92,100,2.15,overcast clouds
610,Chabahar,IR,2021-12-10 17:58:04,25.2919,60.643,72.27,48,99,5.57,overcast clouds
611,Chanderi,IN,2021-12-10 17:58:05,24.7167,78.1333,56.12,48,0,4.27,clear sky
612,Kamaishi,JP,2021-12-10 17:58:05,39.2667,141.8833,42.82,79,96,5.23,overcast clouds
613,Santa Cruz,BO,2021-12-10 17:53:31,-17.8,-63.1667,95.05,38,40,13.8,scattered clouds
614,Rupert,US,2021-12-10 17:58:06,42.6191,-113.6772,28.65,50,64,21.63,broken clouds
615,Rosarito,MX,2021-12-10 17:58:06,32.3333,-117.0333,57.9,65,70,3.74,broken clouds
616,Ende,ID,2021-12-10 17:58:07,-8.8432,121.6623,79.45,88,83,3.42,broken clouds
617,Kalabo,ZM,2021-12-10 17:58:08,-14.97,22.6814,80.37,42,79,4.0,broken clouds
618,Xining,CN,2021-12-10 17:58:08,36.6167,101.7667,26.13,76,100,1.79,light snow
619,Morondava,MG,2021-12-10 17:58:09,-20.2833,44.2833,80.83,83,80,11.65,broken clouds
620,Tazovskiy,RU,2021-12-10 17:58:09,67.4667,78.7,0.28,96,100,19.06,light snow
621,Saint-Georges,GD,2021-12-10 17:53:15,12.0564,-61.7485,87.48,58,20,20.71,few clouds
622,Bacolod,PH,2021-12-10 17:54:11,10.6667,122.95,77.86,90,98,14.5,overcast clouds
623,Vrangel,RU,2021-12-10 17:58:10,42.7297,133.0839,38.48,83,35,9.62,scattered clouds
624,Walvis Bay,NA,2021-12-10 17:58:11,-22.9575,14.5053,70.75,60,18,10.36,few clouds
625,Beyneu,KZ,2021-12-10 17:58:12,45.3167,55.2,39.18,90,100,16.53,overcast clouds
626,Sumbe,AO,2021-12-10 17:58:12,-11.2061,13.8437,78.78,86,10,7.49,clear sky
627,Bayanday,RU,2021-12-10 17:58:12,53.0661,105.5139,8.62,76,100,14.74,overcast clouds
628,Tromso,NO,2021-12-10 17:58:13,69.6496,18.957,32.02,64,20,16.11,few clouds
629,Disna,BY,2021-12-10 17:58:13,55.568,28.1971,34.72,97,100,17.2,overcast clouds
630,Heihe,CN,2021-12-10 17:58:14,50.2441,127.4902,3.78,95,39,2.42,scattered clouds
631,Shimoda,JP,2021-12-10 17:58:14,34.6667,138.95,52.36,74,68,1.21,broken clouds
632,Riverton,US,2021-12-10 17:56:01,40.5219,-111.9391,30.43,69,40,3.0,snow
633,Longuenesse,FR,2021-12-10 17:58:15,50.734,2.2352,44.47,74,97,21.25,overcast clouds
634,Safaga,EG,2021-12-10 17:58:16,26.7292,33.9365,69.75,54,100,4.54,overcast clouds
635,Kirov,RU,2021-12-10 17:58:16,58.5966,49.6601,-9.87,100,23,2.21,few clouds
636,Yaan,NG,2021-12-10 17:58:17,7.3833,8.5667,85.44,19,61,4.5,broken clouds
637,Bremerton,US,2021-12-10 17:58:17,47.5673,-122.6326,43.88,90,75,3.0,broken clouds
638,Keffi,NG,2021-12-10 17:58:18,8.8486,7.8736,83.82,19,80,2.71,broken clouds
639,Roblin,CA,2021-12-10 17:58:18,51.23,-101.3565,10.67,91,8,5.55,clear sky
640,Dargaville,NZ,2021-12-10 17:58:19,-35.9333,173.8833,60.12,89,68,3.2,broken clouds
641,Griffith,US,2021-12-10 17:58:19,41.5284,-87.4237,49.82,73,1,5.01,clear sky
642,Sumenep,ID,2021-12-10 17:58:20,-7.0167,113.8667,79.74,83,96,2.82,overcast clouds
643,Linda,US,2021-12-10 17:59:20,39.1277,-121.5508,50.58,77,37,3.94,scattered clouds
644,Salinopolis,BR,2021-12-10 17:59:21,-0.6136,-47.3561,81.43,85,68,12.37,broken clouds
645,Pokhara,NP,2021-12-10 17:58:04,28.2333,83.9833,54.3,48,3,5.46,clear sky
646,Myitkyina,MM,2021-12-10 17:59:22,25.3833,97.4,62.37,93,4,2.1,clear sky
647,Kloulklubed,PW,2021-12-10 17:56:51,7.0419,134.2556,79.3,72,89,6.49,overcast clouds
648,Biggar,GB,2021-12-10 17:59:22,55.6167,-3.5167,37.29,90,8,4.79,clear sky
649,Benguela,AO,2021-12-10 17:59:23,-12.5763,13.4055,79.11,77,8,6.73,clear sky
650,Lakes Entrance,AU,2021-12-10 17:59:23,-37.8811,147.981,55.17,87,90,9.51,overcast clouds
651,Ust-Shonosha,RU,2021-12-10 17:59:24,61.1531,41.343,-1.62,99,43,2.98,scattered clouds
652,Galle,LK,2021-12-10 17:59:25,6.0367,80.217,78.03,85,92,4.54,overcast clouds
653,Gazanjyk,TM,2021-12-10 17:59:25,39.2446,55.5154,51.08,73,22,3.15,few clouds
654,Puerto Guzman,CO,2021-12-10 17:59:26,0.9703,-76.5858,83.77,74,72,3.36,broken clouds
655,Tignere,CM,2021-12-10 17:59:26,7.3667,12.65,72.46,24,10,4.7,clear sky
656,Bela,IN,2021-12-10 17:59:27,25.9333,81.9833,59.47,47,0,6.67,clear sky
657,Talcahuano,CL,2021-12-10 17:59:27,-36.7167,-73.1167,60.48,77,90,14.97,overcast clouds
658,Dutlwe,BW,2021-12-10 17:59:28,-23.9833,23.9,80.15,43,65,14.61,broken clouds
659,Kaa-Khem,RU,2021-12-10 17:59:28,51.6833,94.7333,-2.94,95,100,2.84,overcast clouds
660,Palmer,US,2021-12-10 17:59:29,42.1584,-72.3287,41.77,63,99,7.4,overcast clouds
661,Yerbogachen,RU,2021-12-10 17:59:30,61.2767,108.0108,-2.97,97,100,7.4,overcast clouds
662,Ucluelet,CA,2021-12-10 17:59:30,48.9329,-125.5528,40.08,92,100,1.01,overcast clouds
663,Abapo,BO,2021-12-10 17:59:31,-18.8333,-63.4667,89.13,34,53,10.02,broken clouds
664,Surt,LY,2021-12-10 17:59:32,31.2089,16.5887,59.94,43,0,5.26,clear sky
665,Magdalena,PH,2021-12-10 17:59:32,14.1999,121.429,78.12,83,50,9.15,scattered clouds
666,Malanje,AO,2021-12-10 17:59:33,-9.5402,16.341,67.51,94,39,2.89,light rain
667,Cayenne,GF,2021-12-10 17:57:25,4.9333,-52.3333,84.24,89,75,1.01,broken clouds
668,Shu,KZ,2021-12-10 17:59:34,43.5983,73.7614,35.22,32,6,1.72,clear sky
669,Arbazh,RU,2021-12-10 17:59:34,57.6804,48.3065,-5.8,100,9,3.83,clear sky
670,Ipilan,PH,2021-12-10 17:59:35,8.8431,117.9033,79.68,82,85,8.08,overcast clouds
671,Manado,ID,2021-12-10 17:59:36,1.487,124.8455,81.37,89,40,4.61,scattered clouds
672,Peniche,PT,2021-12-10 17:59:37,39.3558,-9.3811,62.55,94,98,15.84,overcast clouds
673,Sorland,NO,2021-12-10 17:59:37,67.667,12.6934,37.26,61,100,5.95,overcast clouds
674,Alibag,IN,2021-12-10 17:59:38,18.6411,72.8792,82.47,66,0,6.29,clear sky
675,Nichinan,JP,2021-12-10 17:59:38,31.6,131.3667,52.75,83,2,3.33,clear sky
676,Kokopo,PG,2021-12-10 17:59:39,-4.352,152.2633,77.27,85,100,2.48,overcast clouds
677,Narasapur,IN,2021-12-10 17:59:39,16.45,81.6667,73.85,89,1,6.64,light rain
678,Yerofey Pavlovich,RU,2021-12-10 17:59:40,53.9667,121.9667,4.06,98,100,1.1,overcast clouds
